1563|33.64104|-84.41705|(33.64104, -84.41705)
1564|33.6409|-84.42626|(33.6409, -84.42626)
1565|33.63779|-84.44197|(33.63779, -84.44197)
1566|33.75611|-84.41491|(33.75611, -84.41491)
1567|33.72634|-84.42053|(33.72634, -84.42053)
1568|33.73349|-84.37869|(33.73349, -84.37869)
1569|33.76693|-84.41901|(33.76693, -84.41901)
1570|33.75324|-84.4853|(33.75324, -84.4853)
1571|33.76564|-84.39669|(33.76564, -84.39669)
1572|33.81743|-84.351|(33.81743, -84.351)
1573|33.78728|-84.38055|(33.78728, -84.38055)
1574|33.74028|-84.43029|(33.74028, -84.43029)
1575|33.74968|-84.40386|(33.74968, -84.40386)
1576|33.69887|-84.48573|(33.69887, -84.48573)
1577|33.71848|-84.42696|(33.71848, -84.42696)
1578|33.69653|-84.51827|(33.69653, -84.51827)
1579|33.74712|-84.41794|(33.74712, -84.41794)
1580|33.72352|-84.40062|(33.72352, -84.40062)
1581|33.78559|-84.38365|(33.78559, -84.38365)
1582|33.76613|-84.34785|(33.76613, -84.34785)
1583|33.72284|-84.40563|(33.72284, -84.40563)
1584|33.77504|-84.38187|(33.77504, -84.38187)
1585|33.68294|-84.39417|(33.68294, -84.39417)
1586|33.84847|-84.3741|(33.84847, -84.3741)
1587|33.80299|-84.46778|(33.80299, -84.46778)
1588|33.82115|-84.45357|(33.82115, -84.45357)
1589|33.74598|-84.33114|(33.74598, -84.33114)
1590|33.71392|-84.36899|(33.71392, -84.36899)
1591|33.75762|-84.46325|(33.75762, -84.46325)
1592|33.76133|-84.45407|(33.76133, -84.45407)
1593|33.80373|-84.36382|(33.80373, -84.36382)
1594|33.73333|-84.41478|(33.73333, -84.41478)
1595|33.79858|-84.3589|(33.79858, -84.3589)
1596|33.81592|-84.35268|(33.81592, -84.35268)
1597|33.75359|-84.38986|(33.75359, -84.38986)
1598|33.70943|-84.38304|(33.70943, -84.38304)
1599|33.7712|-84.43724|(33.7712, -84.43724)
1600|33.80989|-84.47464|(33.80989, -84.47464)
1601|33.70087|-84.46574|(33.70087, -84.46574)
1602|33.75579|-84.31456|(33.75579, -84.31456)
1603|33.74958|-84.35983|(33.74958, -84.35983)
1604|33.76585|-84.37182|(33.76585, -84.37182)
1605|33.74378|-84.43038|(33.74378, -84.43038)
1606|33.82183|-84.38793|(33.82183, -84.38793)
1607|33.68075|-84.38217|(33.68075, -84.38217)
1608|33.75267|-84.43095|(33.75267, -84.43095)
1609|33.7657|-84.35187|(33.7657, -84.35187)
1610|33.77011|-84.37377|(33.77011, -84.37377)
1611|33.7927|-84.49004|(33.7927, -84.49004)
1612|33.75802|-84.42675|(33.75802, -84.42675)
1613|33.69877|-84.5059|(33.69877, -84.5059)
1614|33.7921|-84.39466|(33.7921, -84.39466)
1615|33.74775|-84.45872|(33.74775, -84.45872)
1616|33.74182|-84.40329|(33.74182, -84.40329)
1617|33.74222|-84.33242|(33.74222, -84.33242)
1618|33.75831|-84.43107|(33.75831, -84.43107)
1619|33.74132|-84.3805|(33.74132, -84.3805)
1620|33.83247|-84.40639|(33.83247, -84.40639)
1621|33.75678|-84.35438|(33.75678, -84.35438)
1622|33.7179|-84.49846|(33.7179, -84.49846)
1623|33.74629|-84.40639|(33.74629, -84.40639)
1624|33.73048|-84.42694|(33.73048, -84.42694)
1625|33.81713|-84.38942|(33.81713, -84.38942)
1626|33.74783|-84.35058|(33.74783, -84.35058)
1627|33.7475|-84.48194|(33.7475, -84.48194)
1628|33.72635|-84.39934|(33.72635, -84.39934)
1629|33.77159|-84.38619|(33.77159, -84.38619)
1630|33.70968|-84.35578|(33.70968, -84.35578)
1631|33.76658|-84.36896|(33.76658, -84.36896)
1632|33.8488|-84.3662|(33.8488, -84.3662)
1633|33.75039|-84.39358|(33.75039, -84.39358)
1634|33.74791|-84.42457|(33.74791, -84.42457)
1635|33.79151|-84.38327|(33.79151, -84.38327)
1636|33.80419|-84.46556|(33.80419, -84.46556)
1637|33.75786|-84.34875|(33.75786, -84.34875)
1638|33.72968|-84.39459|(33.72968, -84.39459)
1639|33.75522|-84.3206|(33.75522, -84.3206)
1640|33.79088|-84.4723|(33.79088, -84.4723)
1641|33.71498|-84.5051|(33.71498, -84.5051)
1642|33.75195|-84.41642|(33.75195, -84.41642)
1643|33.77268|-84.41829|(33.77268, -84.41829)
1644|33.76594|-84.34956|(33.76594, -84.34956)
1645|33.78269|-84.40878|(33.78269, -84.40878)
1646|33.80063|-84.46635|(33.80063, -84.46635)
1647|33.7817|-84.41338|(33.7817, -84.41338)
1648|33.75804|-84.41373|(33.75804, -84.41373)
1649|33.77381|-84.38002|(33.77381, -84.38002)
1650|33.75095|-84.46728|(33.75095, -84.46728)
1651|33.64147|-84.42167|(33.64147, -84.42167)
1652|33.63814|-84.43655|(33.63814, -84.43655)
1653|33.77192|-84.42763|(33.77192, -84.42763)
1654|33.7511|-84.4479|(33.7511, -84.4479)
1655|33.75556|-84.42145|(33.75556, -84.42145)
1656|33.72226|-84.46181|(33.72226, -84.46181)
1657|33.7069|-84.37732|(33.7069, -84.37732)
1658|33.84087|-84.38365|(33.84087, -84.38365)
1659|33.75238|-84.35453|(33.75238, -84.35453)
1660|33.81574|-84.45269|(33.81574, -84.45269)
1661|33.76484|-84.48757|(33.76484, -84.48757)
1662|33.68544|-84.51074|(33.68544, -84.51074)
1663|33.77445|-84.37583|(33.77445, -84.37583)
1664|33.74455|-84.38351|(33.74455, -84.38351)
1665|33.74196|-84.50227|(33.74196, -84.50227)
1666|33.6841|-84.4012|(33.6841, -84.4012)
1667|33.71815|-84.43532|(33.71815, -84.43532)
1668|33.77843|-84.38274|(33.77843, -84.38274)
1669|33.70052|-84.40621|(33.70052, -84.40621)
1670|33.741|-84.42955|(33.741, -84.42955)
1671|33.70303|-84.52737|(33.70303, -84.52737)
1672|33.8291|-84.36395|(33.8291, -84.36395)
1673|33.84222|-84.38182|(33.84222, -84.38182)
1674|33.74071|-84.36279|(33.74071, -84.36279)
1675|33.76613|-84.45027|(33.76613, -84.45027)
1676|33.82006|-84.36502|(33.82006, -84.36502)
1677|33.75014|-84.43999|(33.75014, -84.43999)
1678|33.86809|-84.3936|(33.86809, -84.3936)
1679|33.76206|-84.39568|(33.76206, -84.39568)
1680|33.70295|-84.41766|(33.70295, -84.41766)
1681|33.71124|-84.49153|(33.71124, -84.49153)
1682|33.75656|-84.38928|(33.75656, -84.38928)
1683|33.71438|-84.43884|(33.71438, -84.43884)
1684|33.78143|-84.4152|(33.78143, -84.4152)
1685|33.81565|-84.44084|(33.81565, -84.44084)
1686|33.84666|-84.35722|(33.84666, -84.35722)
1687|33.77585|-84.40699|(33.77585, -84.40699)
1688|33.84143|-84.36841|(33.84143, -84.36841)
1689|33.71478|-84.43934|(33.71478, -84.43934)
1690|33.71246|-84.41727|(33.71246, -84.41727)
1691|33.77429|-84.46758|(33.77429, -84.46758)
1692|33.76618|-84.34893|(33.76618, -84.34893)
1693|33.72311|-84.32868|(33.72311, -84.32868)
1694|33.77798|-84.50452|(33.77798, -84.50452)
1695|33.78168|-84.37479|(33.78168, -84.37479)
1696|33.67826|-84.51892|(33.67826, -84.51892)
1697|33.77458|-84.46782|(33.77458, -84.46782)
1698|33.69214|-84.49019|(33.69214, -84.49019)
1699|33.75166|-84.46789|(33.75166, -84.46789)
1700|33.71703|-84.4121|(33.71703, -84.4121)
1701|33.74048|-84.38075|(33.74048, -84.38075)
1702|33.69438|-84.5211|(33.69438, -84.5211)
1703|33.78455|-84.38434|(33.78455, -84.38434)
1704|33.69669|-84.3715|(33.69669, -84.3715)
1705|33.73398|-84.43588|(33.73398, -84.43588)
1706|33.75501|-84.37449|(33.75501, -84.37449)
1707|33.80649|-84.36459|(33.80649, -84.36459)
1708|33.73691|-84.40289|(33.73691, -84.40289)
1709|33.75268|-84.35557|(33.75268, -84.35557)
1710|33.70121|-84.45724|(33.70121, -84.45724)
1711|33.76074|-84.36193|(33.76074, -84.36193)
1712|33.76797|-84.51322|(33.76797, -84.51322)
1713|33.74218|-84.35322|(33.74218, -84.35322)
1714|33.75067|-84.42456|(33.75067, -84.42456)
1715|33.76526|-84.38216|(33.76526, -84.38216)
1716|33.75296|-84.48893|(33.75296, -84.48893)
1717|33.80304|-84.35933|(33.80304, -84.35933)
1718|33.78196|-84.40835|(33.78196, -84.40835)
1719|33.79508|-84.45037|(33.79508, -84.45037)
1720|33.80392|-84.36135|(33.80392, -84.36135)
1721|33.75246|-84.46669|(33.75246, -84.46669)
1722|33.8073|-84.39667|(33.8073, -84.39667)
1723|33.69389|-84.39797|(33.69389, -84.39797)
1724|33.74706|-84.34701|(33.74706, -84.34701)
1725|33.76476|-84.35415|(33.76476, -84.35415)
1726|33.70775|-84.50621|(33.70775, -84.50621)
1727|33.76462|-84.36561|(33.76462, -84.36561)
1728|33.71266|-84.385|(33.71266, -84.385)
1729|33.8069|-84.39488|(33.8069, -84.39488)
1730|33.67321|-84.40016|(33.67321, -84.40016)
1731|33.76028|-84.38768|(33.76028, -84.38768)
1732|33.70797|-84.45603|(33.70797, -84.45603)
1733|33.73736|-84.44898|(33.73736, -84.44898)
1734|33.76107|-84.39083|(33.76107, -84.39083)
1735|33.73835|-84.44503|(33.73835, -84.44503)
1736|33.67913|-84.40151|(33.67913, -84.40151)
1737|33.81384|-84.38498|(33.81384, -84.38498)
1738|33.7691|-84.44097|(33.7691, -84.44097)
1739|33.79375|-84.40238|(33.79375, -84.40238)
1740|33.68826|-84.38084|(33.68826, -84.38084)
1741|33.70778|-84.45888|(33.70778, -84.45888)
1742|33.75357|-84.38316|(33.75357, -84.38316)
1743|33.70298|-84.52692|(33.70298, -84.52692)
1744|33.73727|-84.40024|(33.73727, -84.40024)
1745|33.72472|-84.4216|(33.72472, -84.4216)
1746|33.83093|-84.36883|(33.83093, -84.36883)
1747|33.73807|-84.43782|(33.73807, -84.43782)
1748|33.69688|-84.47845|(33.69688, -84.47845)
1749|33.81422|-84.46707|(33.81422, -84.46707)
1750|33.75369|-84.39043|(33.75369, -84.39043)
1751|33.75861|-84.3872|(33.75861, -84.3872)
1752|33.76431|-84.39728|(33.76431, -84.39728)
1753|33.7746|-84.48874|(33.7746, -84.48874)
1754|33.71324|-84.39937|(33.71324, -84.39937)
1755|33.67286|-84.38706|(33.67286, -84.38706)
1756|33.72631|-84.39189|(33.72631, -84.39189)
1757|33.74097|-84.41406|(33.74097, -84.41406)
1758|33.6973|-84.50664|(33.6973, -84.50664)
1759|33.74262|-84.52369|(33.74262, -84.52369)
1760|33.72688|-84.41073|(33.72688, -84.41073)
1761|33.68094|-84.5262|(33.68094, -84.5262)
1762|33.82674|-84.36131|(33.82674, -84.36131)
1763|33.69351|-84.35569|(33.69351, -84.35569)
1764|33.64825|-84.35819|(33.64825, -84.35819)
1765|33.77237|-84.41356|(33.77237, -84.41356)
1766|33.76347|-84.41747|(33.76347, -84.41747)
1767|33.7115|-84.39959|(33.7115, -84.39959)
1768|33.79959|-84.48141|(33.79959, -84.48141)
1769|33.70304|-84.36481|(33.70304, -84.36481)
1770|33.77914|-84.41116|(33.77914, -84.41116)
1771|33.83157|-84.38498|(33.83157, -84.38498)
1772|33.83777|-84.38154|(33.83777, -84.38154)
1773|33.72647|-84.38789|(33.72647, -84.38789)
1774|33.73502|-84.3968|(33.73502, -84.3968)
1775|33.72593|-84.40792|(33.72593, -84.40792)
1776|33.73894|-84.43461|(33.73894, -84.43461)
1777|33.6397|-84.44434|(33.6397, -84.44434)
1778|33.75094|-84.52129|(33.75094, -84.52129)
1779|33.84169|-84.37027|(33.84169, -84.37027)
1780|33.69102|-84.35737|(33.69102, -84.35737)
1781|33.76909|-84.38208|(33.76909, -84.38208)
1782|33.74718|-84.33423|(33.74718, -84.33423)
1783|33.72573|-84.46357|(33.72573, -84.46357)
1784|33.75283|-84.36687|(33.75283, -84.36687)
1785|33.769|-84.41889|(33.769, -84.41889)
1786|33.67786|-84.40127|(33.67786, -84.40127)
1787|33.78202|-84.42691|(33.78202, -84.42691)
1788|33.77661|-84.3542|(33.77661, -84.3542)
1789|33.70153|-84.51069|(33.70153, -84.51069)
1790|33.77102|-84.39523|(33.77102, -84.39523)
1791|33.73998|-84.34627|(33.73998, -84.34627)
1792|33.84314|-84.37867|(33.84314, -84.37867)
1793|33.75258|-84.38992|(33.75258, -84.38992)
1794|33.73425|-84.40474|(33.73425, -84.40474)
1795|33.75344|-84.44213|(33.75344, -84.44213)
1796|33.84283|-84.3508|(33.84283, -84.3508)
1797|33.77822|-84.38772|(33.77822, -84.38772)
1798|33.74878|-84.30264|(33.74878, -84.30264)
1799|33.69381|-84.38759|(33.69381, -84.38759)
1800|33.77548|-84.4574|(33.77548, -84.4574)
1801|33.77583|-84.37052|(33.77583, -84.37052)
1802|33.67882|-84.507|(33.67882, -84.507)
1803|33.76595|-84.38271|(33.76595, -84.38271)
1804|33.82658|-84.35796|(33.82658, -84.35796)
1805|33.76051|-84.38746|(33.76051, -84.38746)
1806|33.77891|-84.37143|(33.77891, -84.37143)
1807|33.67706|-84.40849|(33.67706, -84.40849)
1808|33.7636|-84.42524|(33.7636, -84.42524)
1809|33.77138|-84.38943|(33.77138, -84.38943)
1810|33.74279|-84.41771|(33.74279, -84.41771)
1811|33.85248|-84.36058|(33.85248, -84.36058)
1812|33.84646|-84.36836|(33.84646, -84.36836)
1813|33.66712|-84.37905|(33.66712, -84.37905)
1814|33.78262|-84.49225|(33.78262, -84.49225)
1815|33.72951|-84.38735|(33.72951, -84.38735)
1816|33.71352|-84.49593|(33.71352, -84.49593)
1817|33.72528|-84.39941|(33.72528, -84.39941)
1818|33.79371|-84.39677|(33.79371, -84.39677)
1819|33.6868|-84.41659|(33.6868, -84.41659)
1820|33.74784|-84.34875|(33.74784, -84.34875)
1821|33.76144|-84.42657|(33.76144, -84.42657)
1822|33.73017|-84.46685|(33.73017, -84.46685)
1823|33.82183|-84.36381|(33.82183, -84.36381)
1824|33.6992|-84.40946|(33.6992, -84.40946)
1825|33.75097|-84.33411|(33.75097, -84.33411)
1826|33.63915|-84.44264|(33.63915, -84.44264)
1827|33.76368|-84.41514|(33.76368, -84.41514)
1828|33.7534|-84.31982|(33.7534, -84.31982)
1829|33.74307|-84.4011|(33.74307, -84.4011)
1830|33.75416|-84.33731|(33.75416, -84.33731)
1831|33.76391|-84.43929|(33.76391, -84.43929)
1832|33.75576|-84.41987|(33.75576, -84.41987)
1833|33.82391|-84.35207|(33.82391, -84.35207)
1834|33.72261|-84.40185|(33.72261, -84.40185)
1835|33.71635|-84.41261|(33.71635, -84.41261)
1836|33.74929|-84.4213|(33.74929, -84.4213)
1837|33.68352|-84.4915|(33.68352, -84.4915)
1838|33.824|-84.36521|(33.824, -84.36521)
1839|33.78187|-84.37981|(33.78187, -84.37981)
1840|33.69242|-84.41387|(33.69242, -84.41387)
1841|33.74679|-84.40871|(33.74679, -84.40871)
1842|33.71376|-84.38662|(33.71376, -84.38662)
1843|33.80747|-84.47011|(33.80747, -84.47011)
1844|33.7157|-84.35192|(33.7157, -84.35192)
1845|33.7103|-84.42284|(33.7103, -84.42284)
1846|33.78186|-84.373|(33.78186, -84.373)
1847|33.74275|-84.41815|(33.74275, -84.41815)
1848|33.65722|-84.51029|(33.65722, -84.51029)
1849|33.68791|-84.38118|(33.68791, -84.38118)
1850|33.74013|-84.36519|(33.74013, -84.36519)
1851|33.77604|-84.44952|(33.77604, -84.44952)
1852|33.72282|-84.46129|(33.72282, -84.46129)
1853|33.7485|-84.39664|(33.7485, -84.39664)
1854|33.68765|-84.36052|(33.68765, -84.36052)
1855|33.74749|-84.40414|(33.74749, -84.40414)
1856|33.77185|-84.50411|(33.77185, -84.50411)
1857|33.84064|-84.38193|(33.84064, -84.38193)
1858|33.76274|-84.42673|(33.76274, -84.42673)
1859|33.75805|-84.41421|(33.75805, -84.41421)
1860|33.70539|-84.50557|(33.70539, -84.50557)
1861|33.74635|-84.37476|(33.74635, -84.37476)
1862|33.79051|-84.47895|(33.79051, -84.47895)
1863|33.84618|-84.36845|(33.84618, -84.36845)
1864|33.77966|-84.41023|(33.77966, -84.41023)
1865|33.77446|-84.38202|(33.77446, -84.38202)
1866|33.82494|-84.36708|(33.82494, -84.36708)
1867|33.81924|-84.35086|(33.81924, -84.35086)
1868|33.73372|-84.4603|(33.73372, -84.4603)
1869|33.78049|-84.36907|(33.78049, -84.36907)
1870|33.70965|-84.37962|(33.70965, -84.37962)
1871|33.76659|-84.37678|(33.76659, -84.37678)
1872|33.72243|-84.34957|(33.72243, -84.34957)
1873|33.76207|-84.50918|(33.76207, -84.50918)
1874|33.77958|-84.37504|(33.77958, -84.37504)
1875|33.80102|-84.46562|(33.80102, -84.46562)
1876|33.66502|-84.52086|(33.66502, -84.52086)
1877|33.71965|-84.38465|(33.71965, -84.38465)
1878|33.75565|-84.37202|(33.75565, -84.37202)
1879|33.69894|-84.36189|(33.69894, -84.36189)
1880|33.762|-84.51026|(33.762, -84.51026)
1881|33.72757|-84.40263|(33.72757, -84.40263)
1882|33.78072|-84.49525|(33.78072, -84.49525)
1883|33.77736|-84.38442|(33.77736, -84.38442)
1884|33.7399|-84.40488|(33.7399, -84.40488)
1885|33.70646|-84.45738|(33.70646, -84.45738)
1886|33.73958|-84.38456|(33.73958, -84.38456)
1887|33.76286|-84.37405|(33.76286, -84.37405)
1888|33.68464|-84.41556|(33.68464, -84.41556)
1889|33.7051|-84.35685|(33.7051, -84.35685)
1890|33.7772|-84.47324|(33.7772, -84.47324)
1891|33.65573|-84.5109|(33.65573, -84.5109)
1892|33.64216|-84.44756|(33.64216, -84.44756)
1893|33.68465|-84.39742|(33.68465, -84.39742)
1894|33.76513|-84.34931|(33.76513, -84.34931)
1895|33.7602|-84.38554|(33.7602, -84.38554)
1896|33.73654|-84.36106|(33.73654, -84.36106)
1897|33.84938|-84.3636|(33.84938, -84.3636)
1898|33.76156|-84.42494|(33.76156, -84.42494)
1899|33.79625|-84.36946|(33.79625, -84.36946)
1900|33.76451|-84.35|(33.76451, -84.35)
1901|33.78164|-84.45638|(33.78164, -84.45638)
1902|33.79644|-84.36886|(33.79644, -84.36886)
1903|33.70409|-84.4651|(33.70409, -84.4651)
1904|33.78328|-84.38196|(33.78328, -84.38196)
1905|33.7452|-84.31258|(33.7452, -84.31258)
1906|33.73439|-84.361|(33.73439, -84.361)
1907|33.76759|-84.40484|(33.76759, -84.40484)
1908|33.76005|-84.40427|(33.76005, -84.40427)
1909|33.73299|-84.43005|(33.73299, -84.43005)
1910|33.75395|-84.3995|(33.75395, -84.3995)
1911|33.77825|-84.35026|(33.77825, -84.35026)
1912|33.73328|-84.391|(33.73328, -84.391)
1913|33.76421|-84.37206|(33.76421, -84.37206)
1914|33.72824|-84.41316|(33.72824, -84.41316)
1915|33.76734|-84.45827|(33.76734, -84.45827)
1916|33.78004|-84.38973|(33.78004, -84.38973)
1917|33.77725|-84.38285|(33.77725, -84.38285)
1918|33.71538|-84.39588|(33.71538, -84.39588)
1919|33.69211|-84.51148|(33.69211, -84.51148)
1920|33.74473|-84.52774|(33.74473, -84.52774)
1921|33.75174|-84.53455|(33.75174, -84.53455)
1922|33.77825|-84.38739|(33.77825, -84.38739)
1923|33.76163|-84.38979|(33.76163, -84.38979)
1924|33.77282|-84.41423|(33.77282, -84.41423)
1925|33.68961|-84.48907|(33.68961, -84.48907)
1926|33.74741|-84.29245|(33.74741, -84.29245)
1927|33.77348|-84.36289|(33.77348, -84.36289)
1928|33.6632|-84.52404|(33.6632, -84.52404)
1929|33.75277|-84.47429|(33.75277, -84.47429)
1930|33.683|-84.40154|(33.683, -84.40154)
1931|33.76655|-84.39627|(33.76655, -84.39627)
1932|33.77981|-84.37965|(33.77981, -84.37965)
1933|33.73804|-84.41666|(33.73804, -84.41666)
1934|33.73608|-84.44858|(33.73608, -84.44858)
1935|33.78156|-84.49449|(33.78156, -84.49449)
1936|33.75093|-84.33426|(33.75093, -84.33426)
1937|33.73405|-84.39127|(33.73405, -84.39127)
1938|33.72718|-84.42243|(33.72718, -84.42243)
1939|33.7586|-84.36513|(33.7586, -84.36513)
1940|33.68812|-84.51107|(33.68812, -84.51107)
1941|33.73949|-84.44435|(33.73949, -84.44435)
1942|33.77901|-84.38403|(33.77901, -84.38403)
1943|33.78588|-84.38448|(33.78588, -84.38448)
1944|33.78453|-84.41906|(33.78453, -84.41906)
1945|33.73978|-84.33768|(33.73978, -84.33768)
1946|33.73397|-84.3961|(33.73397, -84.3961)
1947|33.70717|-84.4553|(33.70717, -84.4553)
1948|33.81125|-84.47594|(33.81125, -84.47594)
1949|33.81217|-84.35811|(33.81217, -84.35811)
1950|33.82149|-84.35161|(33.82149, -84.35161)
1951|33.86572|-84.37695|(33.86572, -84.37695)
1952|33.73601|-84.4316|(33.73601, -84.4316)
1953|33.81595|-84.39051|(33.81595, -84.39051)
1954|33.72804|-84.4643|(33.72804, -84.4643)
1955|33.76221|-84.42952|(33.76221, -84.42952)
1956|33.72261|-84.42302|(33.72261, -84.42302)
1957|33.76816|-84.44494|(33.76816, -84.44494)
1958|33.71983|-84.39381|(33.71983, -84.39381)
1959|33.78384|-84.37897|(33.78384, -84.37897)
1960|33.82094|-84.35636|(33.82094, -84.35636)
1961|33.77156|-84.37267|(33.77156, -84.37267)
1962|33.6998|-84.49684|(33.6998, -84.49684)
1963|33.8769|-84.4018|(33.8769, -84.4018)
1964|33.78081|-84.35453|(33.78081, -84.35453)
1965|33.86696|-84.37678|(33.86696, -84.37678)
1966|33.80331|-84.44552|(33.80331, -84.44552)
1967|33.73054|-84.41401|(33.73054, -84.41401)
1968|33.68946|-84.53748|(33.68946, -84.53748)
1969|33.81639|-84.44245|(33.81639, -84.44245)
1970|33.75892|-84.3841|(33.75892, -84.3841)
1971|33.72662|-84.3838|(33.72662, -84.3838)
1972|33.71611|-84.38695|(33.71611, -84.38695)
1973|33.81357|-84.38952|(33.81357, -84.38952)
1974|33.75547|-84.32045|(33.75547, -84.32045)
1975|33.68274|-84.50456|(33.68274, -84.50456)
1976|33.76993|-84.37183|(33.76993, -84.37183)
1977|33.72435|-84.40371|(33.72435, -84.40371)
1978|33.80524|-84.37534|(33.80524, -84.37534)
1979|33.76447|-84.41838|(33.76447, -84.41838)
1980|33.78|-84.46474|(33.78, -84.46474)
1981|33.74696|-84.31716|(33.74696, -84.31716)
1982|33.75033|-84.41947|(33.75033, -84.41947)
1983|33.69168|-84.4872|(33.69168, -84.4872)
1984|33.6757|-84.39449|(33.6757, -84.39449)
1985|33.7795|-84.37113|(33.7795, -84.37113)
1986|33.74763|-84.43404|(33.74763, -84.43404)
1987|33.79724|-84.38896|(33.79724, -84.38896)
1988|33.71384|-84.36177|(33.71384, -84.36177)
1989|33.83823|-84.3723|(33.83823, -84.3723)
1990|33.69139|-84.53809|(33.69139, -84.53809)
1991|33.77234|-84.3718|(33.77234, -84.3718)
1992|33.74532|-84.41839|(33.74532, -84.41839)
1993|33.67967|-84.40736|(33.67967, -84.40736)
1994|33.75828|-84.46325|(33.75828, -84.46325)
1995|33.74188|-84.42021|(33.74188, -84.42021)
1996|33.7398|-84.41751|(33.7398, -84.41751)
1997|33.74863|-84.32604|(33.74863, -84.32604)
1998|33.74889|-84.40453|(33.74889, -84.40453)
1999|33.75893|-84.3911|(33.75893, -84.3911)
2000|33.70751|-84.37704|(33.70751, -84.37704)
2001|33.7578|-84.36712|(33.7578, -84.36712)
2002|33.70838|-84.39785|(33.70838, -84.39785)
2003|33.81451|-84.39249|(33.81451, -84.39249)
2004|33.7258|-84.41957|(33.7258, -84.41957)
2005|33.74837|-84.52801|(33.74837, -84.52801)
2006|33.73268|-84.43816|(33.73268, -84.43816)
2007|33.78121|-84.47505|(33.78121, -84.47505)
2008|33.6795|-84.36897|(33.6795, -84.36897)
2009|33.7225|-84.40283|(33.7225, -84.40283)
2010|33.70926|-84.41219|(33.70926, -84.41219)
2011|33.72268|-84.43629|(33.72268, -84.43629)
2012|33.77097|-84.38753|(33.77097, -84.38753)
2013|33.70919|-84.35967|(33.70919, -84.35967)
2014|33.77344|-84.37884|(33.77344, -84.37884)
2015|33.71314|-84.38681|(33.71314, -84.38681)
2016|33.73275|-84.38837|(33.73275, -84.38837)
2017|33.78852|-84.40344|(33.78852, -84.40344)
2018|33.77025|-84.37832|(33.77025, -84.37832)
2019|33.76034|-84.31877|(33.76034, -84.31877)
2020|33.71266|-84.39337|(33.71266, -84.39337)
2021|33.75961|-84.37127|(33.75961, -84.37127)
2022|33.77735|-84.47741|(33.77735, -84.47741)
2023|33.77941|-84.35397|(33.77941, -84.35397)
2024|33.75134|-84.30721|(33.75134, -84.30721)
2025|33.73387|-84.4088|(33.73387, -84.4088)
2026|33.78003|-84.35356|(33.78003, -84.35356)
2027|33.6697|-84.39431|(33.6697, -84.39431)
2028|33.76053|-84.31258|(33.76053, -84.31258)
2029|33.78045|-84.38923|(33.78045, -84.38923)
2030|33.73014|-84.43771|(33.73014, -84.43771)
2031|33.82412|-84.36713|(33.82412, -84.36713)
2032|33.70305|-84.52768|(33.70305, -84.52768)
2033|33.75158|-84.32359|(33.75158, -84.32359)
2034|33.8213|-84.36689|(33.8213, -84.36689)
2035|33.68076|-84.40126|(33.68076, -84.40126)
2036|33.76275|-84.41842|(33.76275, -84.41842)
2037|33.73976|-84.43274|(33.73976, -84.43274)
2038|33.75598|-84.52147|(33.75598, -84.52147)
2039|33.71802|-84.43584|(33.71802, -84.43584)
2040|33.75649|-84.48292|(33.75649, -84.48292)
2041|33.74193|-84.35103|(33.74193, -84.35103)
2042|33.68994|-84.53139|(33.68994, -84.53139)
2043|33.78434|-84.3889|(33.78434, -84.3889)
2044|33.64069|-84.44388|(33.64069, -84.44388)
2045|33.74513|-84.38165|(33.74513, -84.38165)
2046|33.67597|-84.41601|(33.67597, -84.41601)
2047|33.73657|-84.40824|(33.73657, -84.40824)
2048|33.72435|-84.401|(33.72435, -84.401)
2049|33.74622|-84.43852|(33.74622, -84.43852)
2050|33.73463|-84.41909|(33.73463, -84.41909)
2051|33.73048|-84.38769|(33.73048, -84.38769)
2052|33.64065|-84.42932|(33.64065, -84.42932)
2053|33.63973|-84.42893|(33.63973, -84.42893)
2054|33.68057|-84.38255|(33.68057, -84.38255)
2055|33.7433|-84.36813|(33.7433, -84.36813)
2056|33.71198|-84.39885|(33.71198, -84.39885)
2057|33.71415|-84.35207|(33.71415, -84.35207)
2058|33.74779|-84.46702|(33.74779, -84.46702)
2059|33.79611|-84.48281|(33.79611, -84.48281)
2060|33.68417|-84.5321|(33.68417, -84.5321)
2061|33.69638|-84.48726|(33.69638, -84.48726)
2062|33.74081|-84.43769|(33.74081, -84.43769)
2063|33.76525|-84.45297|(33.76525, -84.45297)
2064|33.68884|-84.50171|(33.68884, -84.50171)
2065|33.79757|-84.40773|(33.79757, -84.40773)
2066|33.70053|-84.41905|(33.70053, -84.41905)
2067|33.7267|-84.46404|(33.7267, -84.46404)
2068|33.78643|-84.37145|(33.78643, -84.37145)
2069|33.80135|-84.43096|(33.80135, -84.43096)
2070|33.74125|-84.35154|(33.74125, -84.35154)
2071|33.80047|-84.41593|(33.80047, -84.41593)
2072|33.75971|-84.43001|(33.75971, -84.43001)
2073|33.84152|-84.38026|(33.84152, -84.38026)
2074|33.86514|-84.37875|(33.86514, -84.37875)
2075|33.78182|-84.47395|(33.78182, -84.47395)
2076|33.79119|-84.35622|(33.79119, -84.35622)
2077|33.83162|-84.36593|(33.83162, -84.36593)
2078|33.78363|-84.38295|(33.78363, -84.38295)
2079|33.65518|-84.35555|(33.65518, -84.35555)
2080|33.70263|-84.52951|(33.70263, -84.52951)
2081|33.78657|-84.47372|(33.78657, -84.47372)
